name,designation,ra,ra_err,dec,dec_err,w1_mean,w1_mean_err,w1_median,w1_median_err,w1_min,w1_min_err,w1_max,w1_max_err,w1_snr,w1_snr_min,w1_snr_max,w1_num_pts,w1_epochs,w1_amplitude,w1_var_ratio,w1_mean_median,w1_M_value,w1_fap,w1_sde,w1_power,w1_mean_power,w1_median_power,w1_period,w1_baseline,w1_sigp,w1_in_sigp,w1_brighter_sigp,w1_fainter_sigp,w2_mean,w2_mean_err,w2_median,w2_median_err,w2_min,w2_min_err,w2_max,w2_max_err,w2_snr,w2_snr_min,w2_snr_max,w2_num_pts,w2_epochs,w2_amplitude,w2_var_ratio,w2_mean_median,w2_M_value,w2_fap,w2_sde,w2_power,w2_mean_power,w2_median_power,w2_period,w2_baseline,w2_sigp,w2_in_sigp,w2_brighter_sigp,w2_fainter_sigp,delta_time,cadence,epochs,mean_offset,qual_flag,pmra,pmra_err,pmdec,pmdec_err,wiseview
1756598536956209792,J210316.06+104242.56,315.816927,0.265841,10.711816,0.263609,14.611,0.086,14.612,0.081,14.326,0.062,14.914,0.167,13.039,6.5,17.5,314,22,0.588,0.85,-0.001,0.514,0.01,11.21,0.0743797815659702,0.0063585396449362,0.004861222952073,0.0345653709799371,14.631,0.089,65.72,21.7,11.32,14.628,0.295,14.594,0.289,14.034,0.153,15.298,0.535,3.743,0.2,7.1,315,22,1.264,0.92,0.034,0.557,0.002,11.25,0.0853273549407658,0.0071896430759817,0.0054339120504128,0.0256156088279621,14.629,0.265,71.07,12.26,15.72,4913.779,0.129,22,0.3583051581323211,BB,-13.246597380669062,0.9894182,24.566770905122244,0.6941134,http://byw.tools/wiseview#ra=315.8169242&dec=10.7118222&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1846063259778677248,J210335.71+281156.75,315.898819,0.265355,28.199086,0.258168,14.582,0.084,14.576,0.079,14.265,0.059,14.929,0.211,13.385,5.1,18.3,332,22,0.664,0.96,0.006,0.532,0.011,10.75,0.0692574441764487,0.0061412545751336,0.0046697715920873,0.021853621721437,14.568,0.087,57.4,18.93,21.89,14.663,0.297,14.648,0.297,13.746,0.15,15.387,0.529,3.651,-0.6,7.3,338,22,1.641,0.93,0.015,0.45,0.007,10.54,0.0857564556663288,0.0076849207824484,0.0058514987567886,0.0294202760442194,14.653,0.273,68.64,13.31,18.05,4913.629,0.066,22,0.3523309465067081,BB,-12.620043127339834,0.07960318,9.064597702310657,0.09784131,http://byw.tools/wiseview#ra=315.8988083&dec=28.1990984&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1844432580956604032,J210400.35+260844.37,316.00147,0.226554,26.145648,0.221538,14.362,0.073,14.351,0.069,14.038,0.054,14.653,0.203,15.367,5.3,20.2,318,22,0.615,0.95,0.011,0.491,0.001,11.45,0.0759239932314919,0.0062337143106014,0.0046928829793684,0.0138786240992559,14.336,0.076,56.4,14.63,25.91,14.497,0.26,14.478,0.25,13.691,0.129,15.29,0.534,4.364,0.0,8.4,328,22,1.599,0.83,0.019,0.508,0.004,11.06,0.0858909154626935,0.0073547543755165,0.0056019226131487,0.0592785517768586,14.447,0.238,63.11,14.33,22.56,4913.646,0.066,22,0.3733176516939862,BB,46.83638180831589,0.1904547,16.866398985875477,0.16986978,http://byw.tools/wiseview#ra=316.0014645&dec=26.1456576&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2221768341496964608,J210436.00+663056.63,316.150012,0.28291,66.51574,0.25181,14.612,0.084,14.602,0.08,14.182,0.058,14.958,0.22,13.321,4.9,18.7,671,23,0.776,0.97,0.01,0.459,0.002,12.46,0.0432915728512631,0.0033186070945193,0.0025211739831199,0.010072232674289,14.59,0.089,56.55,15.24,23.79,14.68,0.29,14.683,0.277,13.772,0.127,15.538,0.542,3.849,-0.2,8.6,701,23,1.766,0.97,-0.003,0.484,0.008,11.24,0.0448921994008603,0.0038147883456141,0.0029156235635951,0.0339468599784028,14.693,0.276,66.95,17.81,15.1,4936.957,0.066,23,0.3804102777289868,BB,18.8224044502621,0.9075186,34.91739310462781,1.1825854,http://byw.tools/wiseview#ra=316.1500203&dec=66.5157318&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2170427711192034560,J210445.62+530348.71,316.19006,0.134483,53.063542,0.123363,13.448,0.045,13.445,0.042,13.252,0.034,13.641,0.143,24.965,7.6,32.3,541,22,0.389,0.76,0.003,0.504,0.006,12.73,0.0479245302739402,0.003633549622952,0.0027772025764078,0.1936230819208162,13.438,0.047,50.35,18.17,25.09,13.434,0.115,13.427,0.104,13.02,0.069,13.847,0.512,10.198,-0.9,15.8,553,22,0.827,0.99,0.007,0.508,0.011,11.82,0.0457172820460414,0.0037188707362559,0.0028486531629823,0.0219478481355388,13.419,0.109,56.57,17.3,21.8,4913.358,0.065,22,0.3305606666375498,BB,47.372126998227536,0.07370689,46.04411082719415,0.079086185,http://byw.tools/wiseview#ra=316.1900641&dec=53.0635307&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1867954295782690176,J210506.88+350107.55,316.27867,0.145319,35.01875,0.139298,13.729,0.049,13.721,0.047,13.514,0.037,13.937,0.121,22.76,9.0,29.3,373,22,0.423,0.82,0.008,0.511,0.002,11.72,0.0714782265115556,0.0057439493983123,0.0043360864320285,0.0151741215651448,13.728,0.053,55.56,21.43,21.69,13.842,0.157,13.826,0.143,13.364,0.088,14.365,0.469,7.526,2.3,12.4,368,22,1.001,0.82,0.016,0.538,0.0,13.49,0.0820730536945485,0.0056771259321499,0.0042121439059671,0.0110215658977662,13.82,0.145,61.9,14.55,20.9,4913.536,0.066,22,0.4491053047032296,BB,-83.72280868536139,0.19576664,-71.52191640096702,0.22810963,http://byw.tools/wiseview#ra=316.2786568&dec=35.0187627&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1756991582295122176,J210509.97+111018.74,316.291449,0.275022,11.17187,0.271079,14.687,0.087,14.679,0.083,14.272,0.063,15.008,0.174,12.815,6.2,17.2,309,22,0.736,0.84,0.008,0.447,0.0,13.61,0.0880827809606503,0.0060860629521874,0.0045522238059523,0.0272397186686513,14.671,0.093,61.54,14.1,23.4,14.668,0.298,14.657,0.298,13.86,0.148,15.434,0.537,3.604,0.0,7.3,311,22,1.574,0.89,0.011,0.494,0.003,12.21,0.097092269574129,0.0077546242811739,0.0059819326223732,0.0110282031273586,14.702,0.274,70.51,16.35,12.82,4913.764,0.066,22,0.4583036781674914,BB,-2.2521747559375203,1.2402356,-10.230096296240427,0.75427896,http://byw.tools/wiseview#ra=316.2915263&dec=11.1718728&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1764146482416162560,J210536.12+170507.19,316.400485,0.195845,17.085329,0.192796,14.182,0.064,14.18,0.06,13.968,0.05,14.421,0.304,17.562,3.6,21.7,335,22,0.453,0.92,0.002,0.532,0.004,11.59,0.0698975878754332,0.0057911839351185,0.0044007716918555,0.0110237172858867,14.162,0.068,61.72,13.06,24.63,14.252,0.215,14.235,0.201,13.666,0.119,14.907,0.53,5.363,0.7,9.1,333,22,1.241,0.96,0.017,0.541,0.001,12.16,0.0816506656815806,0.0065656945477167,0.0050758606863041,0.0996816435153864,14.217,0.196,63.5,12.76,22.55,4913.719,0.066,22,0.2504915951758284,BB,13.525859369975498,0.45549756,-16.157216626900976,0.48556265,http://byw.tools/wiseview#ra=316.4004795&dec=17.0853292&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4678049142962243200,J043439.08-595037.04,68.662831,0.0653,-59.843622,0.059806,12.147,0.025,12.146,0.024,12.07,0.019,12.225,0.067,44.756,16.2,56.6,774,23,0.155,0.95,0.001,0.51,0.0,14.94,0.0419601808321974,0.0026232301170613,0.0019529684434721,0.0263667266217886,12.146,0.033,74.25,6.24,8.89,12.146,0.044,12.145,0.04,11.996,0.032,12.29,0.372,26.182,2.9,34.3,786,23,0.294,0.94,0.001,0.493,0.0,14.27,0.0388256174172015,0.0025839396761925,0.001939005163433,0.0437874927243401,12.137,0.054,68.48,8.2,14.09,4938.572,0.13,23,0.1268164110832723,BB,5.576035698031907,0.08414469,-3.639668404447746,0.10434859,http://byw.tools/wiseview#ra=68.6628156&dec=-59.8436214&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
478523716861939584,J044723.88+622517.97,71.849548,0.310425,62.421655,0.321417,14.887,0.104,14.891,0.097,14.508,0.074,15.217,0.22,10.855,4.9,14.6,352,22,0.709,0.82,-0.004,0.46,0.01,11.42,0.069742546344875,0.0058921933642133,0.0045262638653374,0.0174936582619075,14.877,0.107,66.2,14.65,18.31,14.719,0.301,14.706,0.299,13.869,0.152,15.505,0.538,3.572,-3.9,7.1,352,22,1.636,0.88,0.013,0.488,0.002,11.51,0.0918912492481981,0.0076657030642849,0.0058811527441252,0.0115527148460004,14.679,0.285,73.24,10.42,15.49,4941.469,0.066,22,0.3657465388992828,BB,27.08499664120236,0.7927919,-32.473579120736915,0.7328742,http://byw.tools/wiseview#ra=71.8494908&dec=62.4216597&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4874756377376884736,J045447.35-313442.08,73.697282,0.655512,-31.578349,0.687603,16.042,0.24,16.025,0.223,15.374,0.125,16.88,0.53,4.869,1.5,8.7,223,22,1.506,1.0,0.017,0.568,0.002,11.35,0.1241079501559202,0.0106392321011162,0.0082442731180532,0.0865292616243314,15.958,0.248,64.13,11.21,24.66,14.881,0.329,14.89,0.328,13.972,0.174,15.536,0.543,3.234,-2.5,6.2,223,22,1.564,0.97,-0.009,0.413,0.008,10.48,0.1084056827483906,0.010001697621617,0.0077443165051332,0.0270214469831263,14.848,0.326,78.92,7.17,13.9,4940.247,0.131,22,0.5855970580910294,BB,14.027877422539436,0.2728584,-45.590031275010496,0.33087215,http://byw.tools/wiseview#ra=73.6972843&dec=-31.5783558&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
188881911376870272,J051304.19+394910.12,78.267479,0.360223,39.819446,0.379627,14.96,0.117,14.958,0.11,14.471,0.071,15.435,0.262,9.727,4.1,15.3,282,22,0.964,0.86,0.002,0.495,0.004,10.26,0.0908175370440265,0.0084690429217634,0.0064859615155219,0.0154473593972088,14.916,0.112,51.24,16.61,31.8,14.824,0.379,14.82,0.379,13.636,0.175,15.511,0.535,2.047,-1.3,6.2,283,22,1.875,0.86,0.004,0.369,0.003,12.07,0.1335689893598369,0.0116276961824498,0.009521966459261,0.0132156336460786,14.818,0.311,66.78,15.55,17.67,4941.32,0.13,22,0.4503259291674692,BB,3.291380346873902,0.40142432,-22.2211900020392,0.26352683,http://byw.tools/wiseview#ra=78.2674677&dec=39.8194765&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4799001331891296512,J052427.85-460128.83,81.116065,0.316161,-46.024666,0.325806,14.988,0.104,14.981,0.099,14.5,0.04,15.362,0.297,10.781,3.7,27.4,666,22,0.862,0.86,0.007,0.442,0.004,12.62,0.0398718795433537,0.002998847150937,0.0022474493451407,0.01062434000284,14.99,0.114,64.68,17.14,17.44,14.822,0.31,14.799,0.302,14.124,0.137,15.565,0.535,3.502,-3.9,7.9,668,22,1.441,0.92,0.023,0.532,0.016,11.65,0.0447527436186497,0.003706497329623,0.0028466830825292,0.0684534753157981,14.81,0.31,75.11,9.84,14.61,4946.067,0.066,22,0.3966952155102566,BB,33.21388841978309,0.15412441,12.975754240645395,0.17975345,http://byw.tools/wiseview#ra=81.1160228&dec=-46.0246737&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6596465103980946688,J224256.79-353414.35,340.736623,0.395144,-35.570629,0.378653,15.136,0.124,15.128,0.118,14.56,0.083,15.593,0.3,9.142,3.6,13.1,284,22,1.033,0.88,0.008,0.45,0.007,11.03,0.0839789452127574,0.0073054736015347,0.0055762161594183,0.0221443686275843,15.121,0.127,62.24,15.73,21.33,14.841,0.352,14.845,0.352,13.891,0.161,15.537,0.536,2.833,-10.4,6.7,285,22,1.646,0.9,-0.004,0.42,0.003,10.9,0.1187741278271667,0.0104174029565056,0.0079729240749538,0.144419172306847,14.89,0.315,72.03,16.08,11.54,4913.498,0.13,22,0.4448371597444044,BB,11.565810693525853,0.07175968,41.20346511305876,0.075751156,http://byw.tools/wiseview#ra=340.7366071&dec=-35.5706519&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6624410742483496448,J224549.70-232957.76,341.457095,0.099243,-23.499431,0.095947,13.088,0.036,13.085,0.034,12.947,0.029,13.212,0.069,30.9,-9.3,37.3,274,22,0.265,0.91,0.003,0.479,0.003,11.25,0.0862130991203027,0.0072425459879875,0.0054566346204867,0.0132498128721563,13.084,0.041,70.45,8.25,15.46,12.939,0.079,12.933,0.072,12.671,0.053,13.199,0.259,14.582,4.2,20.3,287,22,0.528,0.9,0.006,0.504,0.006,11.13,0.0801711821691703,0.0068775934349234,0.0052464683621595,0.0103349654843791,12.916,0.079,62.89,11.34,24.4,4913.119,0.066,22,0.182634386923399,BB,19.0598507510362,0.4192664,-67.66437073560972,0.46652415,http://byw.tools/wiseview#ra=341.4570645&dec=-23.4993779&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6536265128667930240,J231819.99-411528.40,349.58334,0.094216,-41.257917,0.089243,13.054,0.034,13.051,0.033,12.914,0.027,13.157,0.055,32.401,19.9,40.5,329,22,0.243,0.93,0.003,0.436,0.0,17.37,0.1139450885680916,0.0059626299770019,0.0043522759199852,0.0109032451452053,13.053,0.041,68.14,12.68,16.22,12.991,0.078,12.998,0.073,12.631,0.045,13.274,0.183,14.602,5.9,24.0,325,22,0.643,0.73,-0.007,0.429,0.001,13.93,0.0946795848352913,0.0065216082635632,0.0049470751935125,0.0146336321652201,12.998,0.082,62.83,17.7,15.34,4913.406,0.066,22,0.1632268566079268,BB,21.114678246795467,0.67972594,-24.749228714113045,0.6812668,http://byw.tools/wiseview#ra=349.5833026&dec=-41.2578885&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6524855599586472960,J234152.13-474828.59,355.46725,0.177774,-47.807959,0.167981,14.101,0.06,14.099,0.056,13.881,0.046,14.291,0.217,18.736,5.0,23.7,336,22,0.41,0.86,0.002,0.468,0.002,11.71,0.0793742636997132,0.0062737845361918,0.0046561989383919,0.0218330432655963,14.097,0.065,66.47,15.73,17.51,14.048,0.176,14.036,0.166,13.533,0.105,14.546,0.366,6.484,-5.0,10.3,329,22,1.013,0.89,0.012,0.503,0.001,15.35,0.1000260718825653,0.0063435521501609,0.0048384701684342,0.0139278418723932,13.995,0.169,69.73,6.53,21.36,4913.13,0.066,22,0.2618631441532787,BB,21.42416103336881,0.2584077,1.2409971927870207,0.3801943,http://byw.tools/wiseview#ra=355.4671947&dec=-47.807941&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2307289214897332480,J235300.98-385147.45,358.254214,0.240922,-38.863195,0.22812,14.518,0.078,14.512,0.075,14.12,0.052,15.006,0.18,14.359,-5.4,20.8,317,22,0.886,0.81,0.006,0.558,0.0,23.52,0.2051650630621584,0.006180208613296,0.0040051641692962,0.0643991973350303,14.521,0.083,37.81,33.44,27.81,14.126,0.194,14.115,0.175,13.475,0.098,14.947,0.52,5.885,-62.3,11.1,316,22,1.472,0.89,0.011,0.565,0.0,18.44,0.1631925815532519,0.0076641289774523,0.0054702927464633,0.0643989711200532,14.114,0.179,51.88,25.0,21.88,4912.964,0.066,22,0.3484172399592521,BB,81.03618474919553,0.042548914,-63.10868734368475,0.050201513,http://byw.tools/wiseview#ra=358.2541037&dec=-38.8631815&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
429456533005091072,J000513.45+612148.95,1.306055,0.265598,61.363568,0.243508,14.436,0.079,14.43,0.076,14.163,0.058,14.757,0.15,14.08,7.2,18.8,433,23,0.594,0.96,0.006,0.551,0.005,11.54,0.0564314625444718,0.0046227368229154,0.0035057807634287,0.0128935710458841,14.421,0.079,55.33,18.59,24.26,14.656,0.293,14.647,0.283,13.669,0.139,15.512,0.537,3.818,-0.3,7.8,441,23,1.843,0.77,0.009,0.469,0.006,11.05,0.0733319930815355,0.0064162515169684,0.0049219843490563,0.0124702487680594,14.676,0.271,64.17,18.82,17.01,4938.451,0.066,23,0.3358362314946852,BB,-4.7308588427913625,0.6520549,-4.678398231761528,0.74511653,http://byw.tools/wiseview#ra=1.30603&dec=61.363597&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
365890566051365248,J003924.68+364313.59,9.852843,0.087275,36.72042,0.083208,12.929,0.032,12.928,0.031,12.791,0.026,13.03,0.054,34.044,20.0,41.3,346,23,0.239,0.84,0.001,0.427,0.0,14.77,0.0948069319126429,0.0059091716607095,0.004302040511456,0.0147598555810145,12.931,0.039,71.79,13.96,12.82,12.816,0.069,12.812,0.066,12.525,0.05,13.036,0.166,16.274,6.5,21.8,343,23,0.511,0.79,0.004,0.438,0.004,11.34,0.0718467107850147,0.0059010013425706,0.0044161424166169,0.0121236812231832,12.822,0.074,68.66,17.09,11.97,4935.854,0.066,23,0.1277839879829104,BB,-18.139545284545413,0.17119221,-23.229822262248955,0.12235161,http://byw.tools/wiseview#ra=9.8528483&dec=36.7204411&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2542961560852591744,J004022.90-002130.09,10.095425,0.328139,-0.358371,0.318748,14.805,0.102,14.794,0.097,14.501,0.072,15.155,0.215,10.98,5.0,15.2,248,22,0.654,0.93,0.011,0.552,0.001,12.23,0.1043343463515743,0.0082617087232298,0.0063556173011771,1.227797382193849,14.765,0.101,58.8,12.8,27.6,14.756,0.355,14.782,0.355,13.879,0.197,15.442,0.537,2.702,-1.3,5.5,249,22,1.563,0.74,-0.026,0.422,0.0,14.74,0.1548880879041955,0.0097573079505747,0.0072168930690814,0.0217841345376502,14.744,0.293,65.6,17.2,16.8,4911.251,0.13,22,0.3850517535672087,BB,20.19605717945993,0.035887778,-6.678982946093455,0.034533493,http://byw.tools/wiseview#ra=10.0954083&dec=-0.3583595&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
416190856493465856,J004026.74+523751.94,10.111425,0.37542,52.6311,0.356167,14.984,0.112,14.979,0.105,14.546,0.077,15.407,0.289,10.09,3.8,14.0,322,23,0.861,0.84,0.005,0.497,0.001,11.78,0.0791394298748585,0.006432520562951,0.0048895298609067,0.022103455807652,14.958,0.114,59.64,14.76,22.59,14.94,0.368,14.944,0.368,14.134,0.17,15.629,0.539,2.529,-0.9,6.4,332,23,1.495,0.86,-0.004,0.458,0.005,11.29,0.0910098375335877,0.0077914548350466,0.0060059295219435,0.0112990488045457,14.933,0.341,73.49,12.65,13.86,4938.1,0.13,23,0.451761139310883,BB,10.16042737920454,0.225026,-10.86477866423142,0.19672078,http://byw.tools/wiseview#ra=10.1114132&dec=52.6310953&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2522534726457091072,J004253.49-073839.42,10.722941,0.114305,-7.644314,0.111067,13.348,0.04,13.347,0.039,13.194,0.033,13.501,0.075,27.46,14.5,33.3,296,23,0.307,0.79,0.001,0.502,0.013,10.74,0.0721298564779537,0.0064428754371393,0.0049332560714148,0.0151383202941442,13.338,0.045,63.0,13.33,22.33,13.206,0.099,13.202,0.093,12.788,0.062,13.541,0.22,11.383,-9.8,17.6,292,23,0.753,0.82,0.004,0.45,0.027,9.92,0.0693132302212549,0.0066462995309548,0.0050896961442658,0.0132944537296465,13.207,0.094,63.0,16.33,18.0,4911.431,0.129,23,0.1912321938209593,BB,60.98637474254461,0.6139064,-35.33933343141196,0.43606496,http://byw.tools/wiseview#ra=10.7228848&dec=-7.644284&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4999520538759053952,J004302.04-391329.23,10.75857,0.267944,-39.224872,0.255176,14.68,0.086,14.678,0.081,14.27,0.065,14.969,0.168,12.991,6.5,16.8,304,22,0.699,0.71,0.002,0.416,0.004,12.14,0.0801646215991341,0.0063558242003178,0.0048154374576957,0.0134179531833667,14.669,0.093,66.23,12.79,20.66,14.515,0.259,14.491,0.243,13.799,0.121,15.253,0.53,4.347,-30.5,9.0,304,22,1.454,0.95,0.024,0.524,0.005,10.57,0.0980580916696944,0.0090504816541187,0.0070766146317275,0.0136418958644646,14.474,0.241,69.18,10.49,20.0,4912.357,0.066,22,0.4795073095261689,BB,9.399661105736298,0.1108177,-24.191418442737245,0.13047862,http://byw.tools/wiseview#ra=10.7584837&dec=-39.2247868&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2344085367953627008,J004310.94-250633.45,10.795733,0.165915,-25.109265,0.154422,13.952,0.054,13.947,0.052,13.752,0.044,14.118,0.182,20.467,6.0,24.7,289,23,0.366,0.93,0.005,0.467,0.004,12.23,0.0859321210337087,0.0068119893935489,0.0052504993832829,0.0150183929250195,13.937,0.06,65.99,10.77,20.54,13.81,0.15,13.799,0.14,13.377,0.094,14.305,0.389,7.647,-1.2,11.6,291,23,0.928,0.9,0.011,0.545,0.003,11.31,0.0864326841776753,0.0073067225588695,0.0055625431015524,0.0107056010132074,13.769,0.141,59.93,12.79,25.25,4911.986,0.13,23,0.5678535125686409,BB,16.170272449505283,0.21055855,-10.250262876386586,0.21970789,http://byw.tools/wiseview#ra=10.7955706&dec=-25.1092927&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2522087431383099392,J004331.54-091247.11,10.881411,0.185892,-9.213098,0.177196,14.046,0.06,14.042,0.058,13.849,0.047,14.259,0.115,18.43,9.5,23.2,283,23,0.41,0.97,0.004,0.529,0.001,12.12,0.0886933538204932,0.0069056201109411,0.0052121418927992,0.018520676201388,14.044,0.063,63.64,17.13,18.18,14.109,0.211,14.104,0.193,13.568,0.115,14.676,0.514,5.45,-2.2,9.4,277,23,1.108,0.8,0.005,0.516,0.0,11.43,0.1024632891914977,0.0086258856277583,0.0066101615130021,0.0105220486754849,14.032,0.177,60.49,8.74,27.62,4911.572,0.13,23,0.2619441496809495,BB,8.377834762283761,0.4364375,-7.411025363294523,0.41294196,http://byw.tools/wiseview#ra=10.8813967&dec=-9.2130854&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
